58	150105	华安沪深300指数分级B	档案吧历史净值	2.5360	2.5360	2.4660	2.4660	0.0700	2.84%	2.4950	1.62%	---
59	160632	鹏华酒分级	档案吧历史净值	1.0860	1.0860	1.0570	1.0570	0.0290	2.74%	---	---	0.60%
60	161719	招商可转债分级债券	档案吧历史净值	1.1620	1.8300	1.1310	1.7990	0.0310	2.74%	---	---	0.60%
61	162509	国联安双禧中证100	档案吧历史净值	1.8410	1.4970	1.7920	1.4620	0.0490	2.73%	---	---	0.60%
62	164508	国富中证100指数增强分级	档案吧历史净值	1.1700	1.1700	1.1390	1.1390	0.0310	2.72%	---	---	0.60%
63	165310	建信双利分级	档案吧历史净值	1.7140	1.8100	1.6690	1.7650	0.0450	2.70%	---	---	4折
64	502002	西部利得中证500等权重指数分级B	档案吧历史净值	1.1920	1.1920	1.1610	1.1610	0.0310	2.67%	1.1850	0.59%	---
65	150170	汇添富恒生指数分级B	档案吧历史净值	1.2330	1.2330	1.2010	1.2010	0.0320	2.66%	1.4180	-15.00%	---
66	161718	招商沪深300高贝塔指数分级	档案吧历史净值	1.2420	1.7900	1.2100	1.7580	0.0320	2.64%	---	---	0.60%
67	160628	鹏华地产分级	档案吧历史净值	1.3260	1.8380	1.2920	1.8040	0.0340	2.63%	---	---	0.60%
68	160222	国泰国证食品饮料行业指数分级	档案吧历史净值	1.0000	1.5743	1.5271	1.5343	0.0400	2.62%	---	---	0费率
69	150113	深证100B	档案吧历史净值	2.5475	2.5475	2.4833	2.4833	0.0642	2.59%	2.7080	-6.30%	---
70	161816	银华中证等权90分级	档案吧历史净值	1.9870	1.3580	1.9370	1.3250	0.0500	2.58%	---	---	0.60%
71	161721	招商沪深300地产指数分级	档案吧历史净值	1.4570	1.4570	1.4210	1.4210	0.0360	2.53%	---	---	0.60%
72	150019	银华锐进	档案吧历史净值	1.7040	1.7040	1.6620	1.6620	0.0420	2.53%	1.7070	-0.18%	---
73	150191	新华中证环保产业指数分级B	档案吧历史净值	1.4000	2.8750	1.3660	2.8060	0.0340	2.49%	1.3670	2.36%	---
74	161715	招商中证大宗商品指数分级	档案吧历史净值	1.3530	1.4350	1.3210	1.4030	0.0320	2.42%	---	---	0.60%
75	150084	广发深证100B	档案吧历史净值	2.0709	2.0709	2.0227	2.0227	0.0482	2.38%	2.0600	0.53%	---
76	167601	国金沪深300指数分级	档案吧历史净值	1.3694	2.1718	1.3380	2.1220	0.0314	2.35%	---	---	0.60%
77	150023	申万深指分级进取	档案吧历史净值	0.9184	0.9184	0.8980	0.8980	0.0204	2.27%	1.2530	-36.43%	---
78	165312	建信央视50	档案吧历史净值	1.6610	1.7272	1.6242	1.6904	0.0368	2.27%	---	---	0.60%
79	166802	浙商沪深300指数分级	档案吧历史净值	1.6920	1.7730	1.6550	1.7360	0.0370	2.24%	---	---	0.60%
80	161811	银华沪深300指数分级	档案吧历史净值	1.3320	1.5630	1.3030	1.5340	0.0290	2.23%	---	---	0.60%
81	161207	国投瑞银沪深300	档案吧历史净值	1.9380	1.4540	1.8960	1.4230	0.0420	2.22%	---	---	0.60%
82	150001	国投瑞银瑞福进取	档案吧历史净值	2.4970	2.4970	2.4440	2.4440	0.0530	2.17%	2.3100	7.49%	---
83	161026	富国中证国企改革指数分级	档案吧历史净值	1.5260	1.5260	1.4940	1.4940	0.0320	2.14%	---	---	0.60%
84	165515	信诚沪深300分级	档案吧历史净值	1.0730	1.6980	1.0510	1.6760	0.0220	2.09%	---	---	0.60%
85	150054	泰达中证500进取	档案吧历史净值	1.4863	3.1749	1.4559	3.1445	0.0304	2.09%	1.6340	-9.94%	---
86	150109	长盛同辉深100等权重B	档案吧历史净值	1.0800	3.1080	1.0580	3.0860	0.0220	2.08%	1.1600	-7.41%	---
87	150093	诺德深证300指数分级B	档案吧历史净值	1.1560	3.1870	1.1330	3.1640	0.0230	2.03%	1.2550	-8.56%	---
88	160417	华安沪深300指数分级	档案吧历史净值	1.7800	1.8630	1.7450	1.8280	0.0350	2.01%	---	---	0.60%
89	150029	信诚中证500B	档案吧历史净值	2.3500	2.3500	2.3050	2.3050	0.0450	1.95%	2.3210	1.23%	---
90	161507	银河沪深300成长分级	档案吧历史净值	1.5880	1.6450	1.5580	1.6150	0.0300	1.93%	---	---	0.60%
91	161825	银华中证800分级	档案吧历史净值	1.4410	1.9940	1.4140	1.9670	0.0270	1.91%	---	---	0.60%
92	150056	工银中证500分级B	档案吧历史净值	3.1919	3.1919	3.1322	3.1322	0.0597	1.91%	3.0700	3.82%	---
93	161831	银华恒生国企指数分级	档案吧历史净值	1.2445	1.2653	1.2216	1.2424	0.0229	1.87%	---	---	0.60%
94	162907	泰信基本面400指数分级	档案吧历史净值	1.2120	2.5280	1.1900	2.4830	0.0220	1.85%	---	---	0.60%
95	164811	工银深证100指数分级	档案吧历史净值	1.8022	1.8569	1.7700	1.8247	0.0322	1.82%	---	---	0.60%
96	150218	交银国证新能源指数分级B	档案吧历史净值	1.5350	1.5350	1.5080	1.5080	0.0270	1.79%	1.6780	-9.32%	---
97	150149	信诚中证800医药指数分级B	档案吧历史净值	1.2780	2.3080	1.2560	2.2860	0.0220	1.75%	1.3930	-9.00%	---
98	150182	富国中证军工指数分级B	档案吧历史净值	1.3980	3.4700	1.3740	3.4460	0.0240	1.75%	1.5520	-11.02%	---
99	162107	金鹰中证500指数分级	档案吧历史净值	1.1048	2.2233	1.0863	2.2048	0.0185	1.70%	---	---	0.60%
100	150212	富国中证新能源汽车指数分级B	档案吧历史净值	1.4090	1.4090	1.3860	1.3860	0.0230	1.66%	1.4690	-4.26%	---
101	160630	鹏华国防	档案吧历史净值	1.1780	1.7010	1.1590	1.6820	0.0190	1.64%	---	---	0.60%
102	150128	工银增利分级债券B	档案吧历史净值	1.2540	1.2540	1.2340	1.2340	0.0200	1.62%	1.1860	5.42%	0费率
